User_id,Order_id,DATE,GMV,Service Group,MerchantID,Loyalty Points,%cashback,total_cash_back
56321469,21763430752,2022-03-09,44000,cvs,18,44,5,2200
52459222,21748457882,2022-03-09,15000,data,41,150,7,1050
50169220,21761106647,2022-03-09,30000,data,41,300,5,1500
53464018,21759191964,2022-03-09,10000,data,41,100,7,700
53373776,21761679876,2022-03-09,10000,data,41,100,7,700
54788782,21761039349,2022-03-09,15000,data,41,150,12,1800
56476788,21759705106,2022-03-09,15000,data,41,150,5,750
53464018,21752211976,2022-03-09,10000,data,41,100,7,700
49405225,21747387491,2022-03-09,10000,data,41,100,7,700
53464018,21765611207,2022-03-09,10000,data,41,100,7,700
39593778,21747820072,2022-03-09,10000,data,41,100,5,500
43162489,21754240739,2022-03-09,15000,data,41,150,7,1050
52905360,21759706796,2022-03-09,30000,data,41,300,7,2100
47870686,21763651776,2022-03-09,120000,data,41,1000,5,6000
57429881,21765608735,2022-03-09,15000,data,41,150,7,1050
54788782,21761039233,2022-03-09,15000,data,41,150,12,1800
49862905,21738027696,2022-03-09,10000,data,41,100,5,500
46842098,21760571203,2022-03-09,15000,data,41,150,5,750
44872554,21761768641,2022-03-09,30000,data,41,300,5,1500
49689927,21763565711,2022-03-09,10000,data,41,100,12,1200
59305566,21750149939,2022-03-09,15000,data,41,150,5,750
30992452,21762740515,2022-03-09,30000,data,41,300,7,2100
489606,21764233421,2022-03-09,15000,data,41,150,7,1050
39350870,21759706640,2022-03-09,15000,data,41,150,5,750
49689927,21750893385,2022-03-09,120000,data,41,1000,12,10000
55265951,21744159418,2022-03-09,120000,data,41,1000,5,6000
19848242,21750157190,2022-03-09,120000,data,41,1000,5,6000
39593778,21747348323,2022-03-09,90000,data,41,900,5,4500
50169220,21764182132,2022-03-09,3000,data,41,30,5,150
42116909,21754934246,2022-03-09,10000,data,41,100,7,700
43617939,21752819760,2022-03-09,30000,data,41,300,7,2100
40795892,21753258295,2022-03-09,42000,data,30,420,5,2100
48268084,21786706998,2022-03-10,381874,supermarket,3,381,2,7637
46800364,21786450915,2022-03-10,176367,supermarket,3,176,2,3527
35014984,21791248791,2022-03-10,84200,supermarket,3,84,2,1684
36884902,21796063891,2022-03-10,186633,supermarket,3,186,2,3732
44201203,21775755830,2022-03-10,11000,cvs,18,11,7,770
44201203,21781473771,2022-03-10,24000,cvs,18,24,7,1680
56321469,21784027874,2022-03-10,12000,cvs,18,12,5,600
44201203,21786458187,2022-03-10,16000,cvs,18,16,7,1120
46183542,21779063456,2022-03-10,99000,cvs,18,99,7,6930
53147204,21793227051,2022-03-10,62000,cvs,18,62,5,3100
45715492,21780967864,2022-03-10,27500,supermarket,25,27,2,550
46800364,21789480154,2022-03-10,61700,supermarket,25,61,2,1234
47662326,21792330833,2022-03-10,572052,supermarket,9,500,5,10000
41338803,21792931027,2022-03-10,87200,supermarket,9,87,2,1744
50185392,21788051277,2022-03-10,110000,cvs,28,110,12,10000
50815445,21798673557,2022-03-10,20000,cvs,28,20,7,1400
50185392,21787721577,2022-03-10,110000,cvs,28,110,12,10000
55200938,21788216754,2022-03-10,42000,cvs,28,42,12,5040
50185392,21787719005,2022-03-10,110000,cvs,28,110,12,10000
50185392,21787725500,2022-03-10,110000,cvs,28,110,12,10000
50185392,21788053689,2022-03-10,110000,cvs,28,110,12,10000
50185392,21787464204,2022-03-10,110000,cvs,28,110,12,10000
47932983,21775120631,2022-03-10,180000,cvs,28,180,5,9000
47099216,21788499824,2022-03-10,50000,cvs,8,50,5,2500
47099216,21787462186,2022-03-10,65000,cvs,8,65,5,3250
26637394,21774689513,2022-03-10,55000,cvs,8,55,5,2750
29648681,21783244132,2022-03-10,55000,cvs,8,55,5,2750
39873640,21789250107,2022-03-10,80000,cvs,8,80,7,5600
48028793,21791256637,2022-03-10,50000,cvs,8,50,5,2500
56167594,21782822153,2022-03-10,60000,cvs,8,60,7,4200
32863418,21773739465,2022-03-10,56000,cvs,8,56,5,2800
37350301,21788507672,2022-03-10,40000,cvs,8,40,5,2000
57078265,21794900687,2022-03-10,70000,cvs,8,70,5,3500
52266085,21791254847,2022-03-10,153000,cvs,8,153,5,7650
49686091,21774329769,2022-03-10,50000,cvs,8,50,7,3500
34524278,21793921059,2022-03-10,42000,cvs,8,42,5,2100
59305566,21795400628,2022-03-10,29000,cvs,8,29,5,1450
58883087,21791532792,2022-03-10,33000,cvs,8,33,5,1650
30159614,21789794720,2022-03-10,60000,cvs,8,60,7,4200
34524278,21792935248,2022-03-10,67000,cvs,8,67,5,3350
45449748,21785519553,2022-03-10,81000,cvs,8,81,7,5670
50815445,21779062370,2022-03-10,15000,cvs,8,15,7,1050
51249641,21783732666,2022-03-10,61200,cvs,5,61,5,3060
7596437,21794125746,2022-03-10,61900,cvs,5,61,5,3095
1260485,21795404812,2022-03-10,18500,cvs,5,18,5,925
51249641,21772551386,2022-03-10,9800,cvs,5,9,5,490
58538035,21782315674,2022-03-10,10800,cvs,5,10,5,540
46800364,21789480154,2022-03-10,61700,supermarket,25,61,2,1234
45715492,21780967864,2022-03-10,27500,supermarket,25,27,2,550
50185392,21788051277,2022-03-10,110000,cvs,28,110,12,10000
47932983,21775120631,2022-03-10,180000,cvs,28,180,5,9000
50185392,21787721577,2022-03-10,110000,cvs,28,110,12,10000
50185392,21787725500,2022-03-10,110000,cvs,28,110,12,10000
50815445,21798673557,2022-03-10,20000,cvs,28,20,7,1400
50185392,21788053689,2022-03-10,110000,cvs,28,110,12,10000
55200938,21788216754,2022-03-10,42000,cvs,28,42,12,5040
50185392,21787719005,2022-03-10,110000,cvs,28,110,12,10000
50185392,21787464204,2022-03-10,110000,cvs,28,110,12,10000
39090264,21774523206,2022-03-10,643000,marketplace,37,500,2,10000
61227735,21799809756,2022-03-10,77000,cvs,15,77,5,3850
42812212,21779761696,2022-03-10,270000,cvs,15,270,5,10000
489606,21788749347,2022-03-10,151700,marketplace,24,151,2,3034
45426067,21798670500,2022-03-10,220700,marketplace,24,220,5,10000
41338803,21775923972,2022-03-10,1000,marketplace,24,1,2,20
47786330,21778825858,2022-03-10,30700,marketplace,24,30,2,614
47786330,21799579233,2022-03-10,55410,marketplace,24,55,2,1108
50403264,21776741131,2022-03-10,1512000,marketplace,24,500,2,10000
31244414,21782973346,2022-03-10,193368,marketplace,24,193,2,3867
10184635,21790806724,2022-03-10,203730,marketplace,24,203,2,4074
36884902,21772942802,2022-03-10,1000,marketplace,24,1,2,20
27147134,21786451793,2022-03-10,80858,marketplace,24,80,2,1617
39810206,21798310562,2022-03-10,95600,marketplace,24,95,2,1912
54543652,21794424916,2022-03-10,542700,marketplace,24,500,2,10000
922900,21773868625,2022-03-10,135457,marketplace,24,135,2,2709
49280099,21775719883,2022-03-10,10000,data,30,100,5,500
44885398,21785278205,2022-03-10,10000,data,30,100,5,500
49967604,21796507498,2022-03-10,10000,data,30,100,5,500
43649274,21774093859,2022-03-10,14000,data,30,140,5,700
30025126,21774899556,2022-03-10,28000,data,30,280,5,1400
56236428,21796030518,2022-03-10,28000,data,30,280,7,1960
29648681,21783244132,2022-03-10,55000,cvs,8,55,5,2750
30159614,21789794720,2022-03-10,60000,cvs,8,60,7,4200
56167594,21782822153,2022-03-10,60000,cvs,8,60,7,4200
57078265,21794900687,2022-03-10,70000,cvs,8,70,5,3500
39873640,21789250107,2022-03-10,80000,cvs,8,80,7,5600
46800364,21786450915,2022-03-10,176367,supermarket,3,176,2,3527
47099216,21788499824,2022-03-10,50000,cvs,8,50,5,2500
45449748,21785519553,2022-03-10,81000,cvs,8,81,7,5670
26637394,21774689513,2022-03-10,55000,cvs,8,55,5,2750
48028793,21791256637,2022-03-10,50000,cvs,8,50,5,2500
58883087,21791532792,2022-03-10,33000,cvs,8,33,5,1650
47099216,21787462186,2022-03-10,65000,cvs,8,65,5,3250
37350301,21788507672,2022-03-10,40000,cvs,8,40,5,2000
32863418,21773739465,2022-03-10,56000,cvs,8,56,5,2800
49686091,21774329769,2022-03-10,50000,cvs,8,50,7,3500
52266085,21791254847,2022-03-10,153000,cvs,8,153,5,7650
59305566,21795400628,2022-03-10,29000,cvs,8,29,5,1450
50815445,21779062370,2022-03-10,15000,cvs,8,15,7,1050
41338803,21792931027,2022-03-10,87200,supermarket,9,87,2,1744
489606,21788749347,2022-03-10,151700,marketplace,24,151,2,3034
47786330,21778825858,2022-03-10,30700,marketplace,24,30,2,614
39810206,21798310562,2022-03-10,95600,marketplace,24,95,2,1912
47786330,21799579233,2022-03-10,55410,marketplace,24,55,2,1108
41338803,21775923972,2022-03-10,1000,marketplace,24,1,2,20
45426067,21798670500,2022-03-10,220700,marketplace,24,220,5,10000
50403264,21776741131,2022-03-10,1512000,marketplace,24,500,2,10000
922900,21773868625,2022-03-10,135457,marketplace,24,135,2,2709
36884902,21772942802,2022-03-10,1000,marketplace,24,1,2,20
31244414,21782973346,2022-03-10,193368,marketplace,24,193,2,3867
27147134,21786451793,2022-03-10,80858,marketplace,24,80,2,1617
10184635,21790806724,2022-03-10,203730,marketplace,24,203,2,4074
54543652,21794424916,2022-03-10,542700,marketplace,24,500,2,10000
61227735,21799809756,2022-03-10,77000,cvs,15,77,5,3850
42812212,21779761696,2022-03-10,270000,cvs,15,270,5,10000
50185392,21770920503,2022-03-10,50000,supermarket,2,50,5,2500
41885076,21773901727,2022-03-10,50000,supermarket,2,50,2,1000
36884902,21796063891,2022-03-10,186633,supermarket,3,186,2,3732
34524278,21793921059,2022-03-10,42000,cvs,8,42,5,2100
34524278,21792935248,2022-03-10,67000,cvs,8,67,5,3350
51249641,21772551386,2022-03-10,9800,cvs,5,9,5,490
7596437,21794125746,2022-03-10,61900,cvs,5,61,5,3095
1260485,21795404812,2022-03-10,18500,cvs,5,18,5,925
58538035,21782315674,2022-03-10,10800,cvs,5,10,5,540
51249641,21783732666,2022-03-10,61200,cvs,5,61,5,3060
47662326,21792330833,2022-03-10,572052,supermarket,9,500,5,10000
48268084,21786706998,2022-03-10,381874,supermarket,3,381,2,7637
35014984,21791248791,2022-03-10,84200,supermarket,3,84,2,1684
53147204,21793227051,2022-03-10,62000,cvs,18,62,5,3100
44201203,21786458187,2022-03-10,16000,cvs,18,16,7,1120
56321469,21784027874,2022-03-10,12000,cvs,18,12,5,600
44201203,21781473771,2022-03-10,24000,cvs,18,24,7,1680
46183542,21779063456,2022-03-10,99000,cvs,18,99,7,6930
44201203,21775755830,2022-03-10,11000,cvs,18,11,7,770
49689927,21779945241,2022-03-10,10000,data,41,100,12,1200
49689927,21792855976,2022-03-10,10000,data,41,100,12,1200
53464018,21766911750,2022-03-10,10000,data,41,100,7,700
1260485,21780551651,2022-03-10,42000,data,41,420,5,2100
49843292,21796667664,2022-03-10,120000,data,41,1000,5,6000
47836168,21783997211,2022-03-10,120000,data,41,1000,7,8400
53373776,21772903271,2022-03-10,10000,data,41,100,7,700
42116182,21783860822,2022-03-10,10000,data,41,100,5,500
42116909,21772899920,2022-03-10,7000,data,41,70,7,490
54849847,21766914672,2022-03-10,120000,data,41,1000,7,8400
3226890,21783479408,2022-03-10,15000,data,41,150,7,1050
57318476,21779348276,2022-03-10,90000,data,41,900,5,4500
39526503,21775719077,2022-03-10,70000,data,41,700,7,4900
10249777,21767674268,2022-03-10,7000,data,41,70,5,350
48370036,21773610188,2022-03-10,125000,data,41,1000,5,6250
43770837,21768004519,2022-03-10,30000,data,41,300,7,2100
53373776,21793498567,2022-03-10,15000,data,41,150,7,1050
51398134,21797492602,2022-03-10,15000,data,41,150,5,750
42329571,21831759235,2022-03-11,308521,supermarket,3,308,2,6170
56606161,21837952323,2022-03-11,47700,supermarket,3,47,2,954
56606161,21837118100,2022-03-11,675955,supermarket,3,500,2,10000
56321469,21806075060,2022-03-11,16000,cvs,18,16,5,800
44885398,21811424212,2022-03-11,18000,cvs,18,18,5,900
56321469,21807564574,2022-03-11,16000,cvs,18,16,5,800
46183542,21810118082,2022-03-11,107000,cvs,18,107,7,7490
44885398,21812385378,2022-03-11,16000,cvs,18,16,5,800
52266085,21861705370,2022-03-11,102000,cvs,18,102,5,5100
56321469,21809871895,2022-03-11,6000,cvs,18,6,5,300
44201203,21806599882,2022-03-11,14000,cvs,18,14,7,980
44201203,21820696653,2022-03-11,33000,cvs,18,33,7,2310
43160536,21860540829,2022-03-11,480000,marketplace,37,480,5,10000
43160536,21860547867,2022-03-11,480000,marketplace,37,480,5,10000
43160536,21856789423,2022-03-11,480000,marketplace,37,480,5,10000
43160536,21856789404,2022-03-11,480000,marketplace,37,480,5,10000
43160536,21859543615,2022-03-11,480000,marketplace,37,480,5,10000
37394251,21808624711,2022-03-11,81000,marketplace,37,81,2,1620
40418705,21818706560,2022-03-11,450000,marketplace,37,450,2,9000
43160536,21861702312,2022-03-11,480000,marketplace,37,480,5,10000
45715492,21850867449,2022-03-11,119500,supermarket,25,119,2,2390
45715492,21829139915,2022-03-11,27500,supermarket,25,27,2,550
27018672,21828187085,2022-03-11,1311800,supermarket,25,500,2,10000
42829272,21818978436,2022-03-11,3100,supermarket,9,3,2,62
50185392,21812635208,2022-03-11,110000,cvs,28,110,12,10000
50185392,21812385855,2022-03-11,110000,cvs,28,110,12,10000
50185392,21818172387,2022-03-11,110000,cvs,28,110,12,10000
50185392,21833597964,2022-03-11,110000,cvs,28,110,12,10000
50185392,21818169797,2022-03-11,110000,cvs,28,110,12,10000
50185392,21812630648,2022-03-11,110000,cvs,28,110,12,10000
50185392,21834499644,2022-03-11,110000,cvs,28,110,12,10000
50185392,21812633322,2022-03-11,110000,cvs,28,110,12,10000
49686091,21805334266,2022-03-11,28000,cvs,8,28,7,1960
34524278,21856795069,2022-03-11,77000,cvs,8,77,5,3850
60339744,21855851376,2022-03-11,6000,cvs,8,6,5,300
39953814,21829952611,2022-03-11,40000,cvs,8,40,5,2000
61227735,21801069821,2022-03-11,42000,cvs,8,42,5,2100
45449748,21817226606,2022-03-11,24000,cvs,8,24,7,1680
32863418,21806075519,2022-03-11,281000,cvs,8,281,5,10000
49686091,21807785918,2022-03-11,52500,cvs,9,52,7,3675
45715492,21850867449,2022-03-11,119500,supermarket,25,119,2,2390
45715492,21829139915,2022-03-11,27500,supermarket,25,27,2,550
27018672,21828187085,2022-03-11,1311800,supermarket,25,500,2,10000
50185392,21833597964,2022-03-11,110000,cvs,28,110,12,10000
50185392,21812635208,2022-03-11,110000,cvs,28,110,12,10000
50185392,21818169797,2022-03-11,110000,cvs,28,110,12,10000
50185392,21834499644,2022-03-11,110000,cvs,28,110,12,10000
50185392,21812385855,2022-03-11,110000,cvs,28,110,12,10000
50185392,21812633322,2022-03-11,110000,cvs,28,110,12,10000
50185392,21818172387,2022-03-11,110000,cvs,28,110,12,10000
50185392,21812630648,2022-03-11,110000,cvs,28,110,12,10000
43160536,21856789404,2022-03-11,480000,marketplace,37,480,5,10000
43160536,21860540829,2022-03-11,480000,marketplace,37,480,5,10000
40418705,21818706560,2022-03-11,450000,marketplace,37,450,2,9000
43160536,21861702312,2022-03-11,480000,marketplace,37,480,5,10000
43160536,21856789423,2022-03-11,480000,marketplace,37,480,5,10000
37394251,21808624711,2022-03-11,81000,marketplace,37,81,2,1620
43160536,21860547867,2022-03-11,480000,marketplace,37,480,5,10000
43160536,21859543615,2022-03-11,480000,marketplace,37,480,5,10000
49838087,21829949609,2022-03-11,152000,cvs,15,152,7,10000
41068874,21843752918,2022-03-11,63000,cvs,15,63,5,3150
61227735,21800011040,2022-03-11,65000,cvs,15,65,5,3250
56215299,21860544441,2022-03-11,114000,cvs,15,114,5,5700
49294888,21805616975,2022-03-11,42000,cvs,15,42,5,2100
16736014,21805337001,2022-03-11,25000,cvs,15,25,5,1250
13920492,21829141573,2022-03-11,28000,cvs,15,28,7,1960
14070882,21839641739,2022-03-11,113000,cvs,15,113,5,5650
58538035,21822495235,2022-03-11,7000,cvs,15,7,5,350
61227735,21800398494,2022-03-11,47000,cvs,15,47,5,2350
49294888,21855041871,2022-03-11,62000,cvs,15,62,5,3100
49294888,21855851711,2022-03-11,32000,cvs,15,32,5,1600
47662326,21840452561,2022-03-11,905400,marketplace,24,500,5,10000
47662326,21808419561,2022-03-11,842400,marketplace,24,500,5,10000
55200938,21806190408,2022-03-11,180320,marketplace,24,180,5,9016
39873640,21834503083,2022-03-11,59690,marketplace,24,59,2,1193
23723178,21830877034,2022-03-11,200700,marketplace,24,200,2,4014
27147134,21808421167,2022-03-11,70800,marketplace,24,70,2,1416
51432947,21842130852,2022-03-11,475400,marketplace,24,475,5,10000
51432947,21812631032,2022-03-11,15973,marketplace,24,15,5,798
36884902,21799813266,2022-03-11,1000,marketplace,24,1,2,20
51432947,21812205576,2022-03-11,1000,marketplace,24,1,5,50
23723178,21800405925,2022-03-11,115826,marketplace,24,115,2,2316
47662326,21844637573,2022-03-11,382400,marketplace,24,382,5,10000
44119627,21827336623,2022-03-11,140895,marketplace,24,140,2,2817
1018832,21810147613,2022-03-11,14000,data,30,140,7,980
47195700,21811570293,2022-03-11,84000,data,30,840,7,5880
39287223,21818717799,2022-03-11,56000,data,30,560,7,3920
16287663,21815942069,2022-03-11,84000,data,30,840,5,4200
33708683,21812052628,2022-03-11,70000,data,30,700,7,4900
45534241,21810516604,2022-03-11,14000,data,30,140,7,980
49399074,21840146266,2022-03-11,20000,data,30,200,5,1000
19400309,21841588213,2022-03-11,60000,data,43,600,5,3000
44634651,21806934355,2022-03-11,20000,data,43,200,7,1400
60339744,21855851376,2022-03-11,6000,cvs,8,6,5,300
49686091,21805334266,2022-03-11,28000,cvs,8,28,7,1960
32863418,21806075519,2022-03-11,281000,cvs,8,281,5,10000
61227735,21801069821,2022-03-11,42000,cvs,8,42,5,2100
45449748,21817226606,2022-03-11,24000,cvs,8,24,7,1680
51432947,21812205576,2022-03-11,1000,marketplace,24,1,5,50
47662326,21840452561,2022-03-11,905400,marketplace,24,500,5,10000
47662326,21808419561,2022-03-11,842400,marketplace,24,500,5,10000
23723178,21830877034,2022-03-11,200700,marketplace,24,200,2,4014
27147134,21808421167,2022-03-11,70800,marketplace,24,70,2,1416
51432947,21842130852,2022-03-11,475400,marketplace,24,475,5,10000
36884902,21799813266,2022-03-11,1000,marketplace,24,1,2,20
44119627,21827336623,2022-03-11,140895,marketplace,24,140,2,2817
39873640,21834503083,2022-03-11,59690,marketplace,24,59,2,1193
23723178,21800405925,2022-03-11,115826,marketplace,24,115,2,2316
47662326,21844637573,2022-03-11,382400,marketplace,24,382,5,10000
51432947,21812631032,2022-03-11,15973,marketplace,24,15,5,798
55200938,21806190408,2022-03-11,180320,marketplace,24,180,5,9016
42329571,21831759235,2022-03-11,308521,supermarket,3,308,2,6170
61227735,21800398494,2022-03-11,47000,cvs,15,47,5,2350
16736014,21805337001,2022-03-11,25000,cvs,15,25,5,1250
56215299,21860544441,2022-03-11,114000,cvs,15,114,5,5700
49294888,21855041871,2022-03-11,62000,cvs,15,62,5,3100
49294888,21805616975,2022-03-11,42000,cvs,15,42,5,2100
14070882,21839641739,2022-03-11,113000,cvs,15,113,5,5650
13920492,21829141573,2022-03-11,28000,cvs,15,28,7,1960
49294888,21855851711,2022-03-11,32000,cvs,15,32,5,1600
61227735,21800011040,2022-03-11,65000,cvs,15,65,5,3250
49838087,21829949609,2022-03-11,152000,cvs,15,152,7,10000
41068874,21843752918,2022-03-11,63000,cvs,15,63,5,3150
58538035,21822495235,2022-03-11,7000,cvs,15,7,5,350
8081102,21815157438,2022-03-11,207600,supermarket,2,207,2,4152
8081102,21844091022,2022-03-11,151125,supermarket,2,151,2,3022
8081102,21841427022,2022-03-11,56252,supermarket,2,56,2,1125
8081102,21815157813,2022-03-11,293000,supermarket,2,293,2,5860
56321469,21809852058,2022-03-11,37000,cvs,1,37,5,1850
39953814,21829952611,2022-03-11,40000,cvs,8,40,5,2000
34524278,21856795069,2022-03-11,77000,cvs,8,77,5,3850
42829272,21818978436,2022-03-11,3100,supermarket,9,3,2,62
49686091,21807785918,2022-03-11,52500,cvs,9,52,7,3675
59305566,21842834126,2022-03-11,32000,Offline Beverage,38,32,5,1600
56606161,21837118100,2022-03-11,675955,supermarket,3,500,2,10000
56606161,21837952323,2022-03-11,47700,supermarket,3,47,2,954
56321469,21809871895,2022-03-11,6000,cvs,18,6,5,300
56321469,21806075060,2022-03-11,16000,cvs,18,16,5,800
44201203,21820696653,2022-03-11,33000,cvs,18,33,7,2310
46183542,21810118082,2022-03-11,107000,cvs,18,107,7,7490
44885398,21812385378,2022-03-11,16000,cvs,18,16,5,800
56321469,21807564574,2022-03-11,16000,cvs,18,16,5,800
52266085,21861705370,2022-03-11,102000,cvs,18,102,5,5100
44885398,21811424212,2022-03-11,18000,cvs,18,18,5,900
44201203,21806599882,2022-03-11,14000,cvs,18,14,7,980
49405225,21800531809,2022-03-11,10000,data,41,100,7,700
49689927,21850636744,2022-03-11,10000,data,41,100,12,1200
49843292,21836531869,2022-03-11,10000,data,41,100,5,500
53982369,21834376000,2022-03-11,15000,data,41,150,5,750
43882663,21800833688,2022-03-11,150000,data,41,1000,5,7500
40816577,21811863321,2022-03-11,30000,data,41,300,7,2100
40254916,21808652126,2022-03-11,3000,data,41,30,5,150
41989829,21842711564,2022-03-11,150000,data,41,1000,5,7500
54396095,21836402763,2022-03-11,15000,data,41,150,7,1050
53464018,21854880777,2022-03-11,10000,data,41,100,7,700
55921513,21839488812,2022-03-11,120000,data,41,1000,5,6000
42116182,21809469182,2022-03-11,3000,data,41,30,5,150
44898645,21807594298,2022-03-11,90000,data,41,900,5,4500
20116388,21804752386,2022-03-11,15000,data,41,150,5,750
50169220,21853790572,2022-03-11,3000,data,41,30,5,150
49689927,21811100413,2022-03-11,10000,data,41,100,12,1200
48370036,21806435518,2022-03-11,90000,data,41,900,5,4500
41194229,21808015063,2022-03-11,15000,data,41,150,5,750
50169220,21856311776,2022-03-11,3000,data,41,30,5,150
44357042,21800837801,2022-03-11,15000,data,41,150,5,750
61281293,21857868846,2022-03-11,10000,data,41,100,5,500
42116182,21808016883,2022-03-11,3000,data,41,30,5,150
15098063,21856559105,2022-03-11,150000,data,41,1000,5,7500
42116909,21805761774,2022-03-11,10000,data,41,100,7,700
35014984,21897360781,2022-03-12,217047,supermarket,3,217,2,4340
38907116,21907442116,2022-03-12,64341,supermarket,3,64,2,1286
50370331,21913644617,2022-03-12,79000,cvs,18,79,7,5530
56321469,21919077332,2022-03-12,19000,cvs,18,19,5,950
44201203,21900592973,2022-03-12,10000,cvs,18,10,7,700
44201203,21892824454,2022-03-12,11000,cvs,18,11,7,770
44201203,21907441416,2022-03-12,36000,cvs,18,36,7,2520
52266085,21916543890,2022-03-12,31000,cvs,18,31,5,1550
42833234,21918808931,2022-03-12,736000,cvs,18,300,5,10000
31637113,21894375188,2022-03-12,24000,cvs,18,24,5,1200
56321469,21912408166,2022-03-12,16000,cvs,18,16,5,800
50185392,21910969471,2022-03-12,700000,marketplace,37,500,5,10000
50185392,21910969755,2022-03-12,700000,marketplace,37,500,5,10000
40418705,21899611380,2022-03-12,330000,marketplace,37,330,2,6600
33914639,21907438624,2022-03-12,180000,marketplace,37,180,2,3600
50185392,21910658206,2022-03-12,700000,marketplace,37,500,5,10000
50185392,21910968753,2022-03-12,700000,marketplace,37,500,5,10000
56167594,21881214877,2022-03-12,253000,marketplace,37,253,2,5060
43770837,21898730067,2022-03-12,315000,marketplace,37,315,2,6300
43770837,21916068607,2022-03-12,392000,marketplace,37,392,2,7840
50185392,21910968480,2022-03-12,700000,marketplace,37,500,5,10000
37222656,21915687757,2022-03-12,59000,marketplace,37,59,2,1180
50185392,21910969258,2022-03-12,700000,marketplace,37,500,5,10000
50185392,21910969977,2022-03-12,700000,marketplace,37,500,5,10000
50185392,21910970253,2022-03-12,700000,marketplace,37,500,5,10000
43160536,21863140695,2022-03-12,96000,marketplace,37,96,5,4800
1502572,21908295732,2022-03-12,140900,marketplace,37,140,2,2818
50185392,21910969025,2022-03-12,700000,marketplace,37,500,5,10000
40733298,21892824889,2022-03-12,307953,supermarket,9,307,2,6159
40733298,21897360726,2022-03-12,579000,supermarket,9,500,2,10000
44958826,21894700241,2022-03-12,104000,cvs,28,104,5,5200
41720789,21900393889,2022-03-12,31000,cvs,28,31,5,1550
42829272,21896840714,2022-03-12,45000,cvs,28,45,7,3150
49686091,21913934156,2022-03-12,36000,cvs,8,36,7,2520
52233009,21912405064,2022-03-12,26000,cvs,8,26,5,1300
16738125,21893298186,2022-03-12,64000,cvs,8,64,5,3200
59090445,21897675993,2022-03-12,100000,cvs,8,100,5,5000
34524278,21907723013,2022-03-12,46000,cvs,8,46,5,2300
40733298,21899316838,2022-03-12,78000,cvs,8,78,7,5460
60339744,21918615615,2022-03-12,15000,cvs,8,15,5,750
40733298,21919071147,2022-03-12,39000,cvs,8,39,7,2730
60339744,21918616226,2022-03-12,15000,cvs,8,15,5,750
60339744,21918397641,2022-03-12,32000,cvs,8,32,5,1600
59090445,21897674483,2022-03-12,100000,cvs,8,100,5,5000
45449748,21893790641,2022-03-12,15000,cvs,8,15,7,1050
58538035,21891496506,2022-03-12,9800,cvs,5,9,5,490
44958826,21894700241,2022-03-12,104000,cvs,28,104,5,5200
42829272,21896840714,2022-03-12,45000,cvs,28,45,7,3150
41720789,21900393889,2022-03-12,31000,cvs,28,31,5,1550
43160536,21863140695,2022-03-12,96000,marketplace,37,96,5,4800
50185392,21910970253,2022-03-12,700000,marketplace,37,500,5,10000
1502572,21897240083,2022-03-12,89000,marketplace,37,89,2,1780
50185392,21910968753,2022-03-12,700000,marketplace,37,500,5,10000
50185392,21910969025,2022-03-12,700000,marketplace,37,500,5,10000
1502572,21900287865,2022-03-12,1077000,marketplace,37,500,2,10000
43770837,21916068607,2022-03-12,392000,marketplace,37,392,2,7840
50185392,21910969755,2022-03-12,700000,marketplace,37,500,5,10000
39619396,21894094930,2022-03-12,190950,marketplace,37,190,2,3819
50185392,21910969471,2022-03-12,700000,marketplace,37,500,5,10000
1502572,21908295732,2022-03-12,140900,marketplace,37,140,2,2818
50185392,21910658206,2022-03-12,700000,marketplace,37,500,5,10000
50185392,21910969258,2022-03-12,700000,marketplace,37,500,5,10000
43770837,21898730067,2022-03-12,315000,marketplace,37,315,2,6300
37222656,21915687757,2022-03-12,59000,marketplace,37,59,2,1180
33914639,21907438624,2022-03-12,180000,marketplace,37,180,2,3600
50185392,21910969977,2022-03-12,700000,marketplace,37,500,5,10000
40418705,21899611380,2022-03-12,330000,marketplace,37,330,2,6600
56167594,21881214877,2022-03-12,253000,marketplace,37,253,2,5060
50185392,21910300641,2022-03-12,29000,marketplace,37,29,5,1450
50185392,21910968480,2022-03-12,700000,marketplace,37,500,5,10000
41068874,21897359635,2022-03-12,65000,cvs,15,65,5,3250
27147134,21871715806,2022-03-12,326429,marketplace,24,326,2,6528
47662326,21915684128,2022-03-12,1095208,marketplace,24,500,5,10000
55443594,21917511263,2022-03-12,231840,marketplace,24,231,5,10000
36617308,21910139249,2022-03-12,63400,marketplace,24,63,2,1268
47786330,21899609523,2022-03-12,40700,marketplace,24,40,2,814
47786330,21898733218,2022-03-12,77700,marketplace,24,77,2,1554
36884902,21865719777,2022-03-12,1000,marketplace,24,1,2,20
39619396,21895324206,2022-03-12,117600,marketplace,24,117,2,2352
23723178,21895996766,2022-03-12,245000,marketplace,24,245,2,4900
28357777,21913424187,2022-03-12,10000,data,30,100,5,500
45534241,21899139064,2022-03-12,84000,data,30,840,7,5880
46218209,21901028404,2022-03-12,56000,data,30,560,5,2800
30025126,21902451389,2022-03-12,28000,data,30,280,5,1400
13906844,21918548521,2022-03-12,10000,data,30,100,5,500
1502572,21899648647,2022-03-12,100000,data,30,1000,7,7000
43649274,21910500818,2022-03-12,14000,data,30,140,5,700
